"gameid","period","possessionnumber","eventnum","x","y","value","playerid","made","time","margin","shotquality","blocked","blockplayerid","assisted","assistplayerid","putback","shottype","oreboundedshoteventnum","oreboundedrebeventnum","lineupid","opplineupid","and1","wide_open","pass_from_x","pass_from_y","pass_from_player_id","catch_and_shoot","seconds_remaining_on_shot_clock"
"0041900221",4,15,544,-223,-2,3,1628398,False,455,-17,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1628398-201980-203076-203484-2544","200782-201145-201569-201935-203496",False,"false","-12","250","2544","true","8"
"0041900222",2,40,292,-231,20,3,200765,False,129,16,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"200765-201980-203076-203484-2544","201145-201566-201569-201935-203496",False,"false","-133","220","2544","true","7"
"0041900222",3,18,374,237,36,3,1628398,True,435,3,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"1628398-201980-203076-203484-2544","200782-201566-201569-201935-203496",False,"true","-1","90","2544","true","12"
"0041900222",3,40,457,224,22,3,200765,False,107,-1,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-200765-202693-203076-2544","1627863-200782-201145-201566-201935",False,"true","186","230","2544","true","18"
"0041900222",1,23,73,-199,158,3,201980,False,344,1,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","1627863-200782-201145-201569-201935",False,"false","-75","220","2544","true","20"
"0041900222",2,12,192,-176,185,3,203079,False,540,20,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-202693-203079-2544","1627863-200782-201145-201566-201569",False,"false","83","250","2544","true","10"
"0041900222",1,19,57,227,64,3,203484,False,421,0,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201580-201980-203076-203484-2544","200782-201566-201569-201935-203496",False,"false","-83","40","2544","true","3"
"0041900222",1,47,156,226,63,3,200765,True,0,13,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"1627936-1628398-200765-202693-2544","1627863-201145-201566-201569-203085",False,"false","26","250","2544","true","1"
"0041900222",4,29,597,232,40,3,202693,False,210,10,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-201980-202693-203076-2544","200782-201566-201569-201935-203496",False,"false","-88","90","2544","true","5"
"0041900223",1,13,34,-231,-6,3,203484,True,517,0,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"201580-201980-203076-203484-2544","200782-201566-201569-201935-203496",False,"false","-36","260","2544","true","2"
"0041900223",2,10,173,230,-6,3,202693,False,556,-3,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-201980-202693-2544-2747","201145-201566-201569-203463-203496",False,"false","83","110","2544","true","1"
"0041900223",3,6,321,230,-10,3,203484,False,604,-1,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201980-202693-203076-203484-2544","200782-201566-201569-201935-203496",False,"false","78","140","2544","true","1"
"0041900223",3,8,325,222,-1,3,202693,False,586,-1,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201980-202693-203076-203484-2544","200782-201566-201569-201935-203496",False,"false","54","280","2544","true","19"
"0041900223",3,42,434,-218,207,3,200765,False,7,0,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-200765-203076-2544","200782-201145-201566-203085-203496",False,"false","62","200","2544","true","2"
"0041900224",2,12,214,-226,10,3,1629659,False,515,5,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-1629659-201980-202693-2544","201145-201935-203085-203463-203496",False,"false","0","60","2544","true","10"
"0041900224",4,45,672,222,6,3,1627936,True,35,5,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"1627936-200765-203076-203484-2544","201145-201566-201569-201935-203085",False,"false","14","110","2544","true","1"
"0041900224",3,10,393,-229,113,3,203076,False,578,17,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-201980-203076-203484-2544","200782-201566-201569-201935-203496",False,"false","21","120","2544","true","3"
"0041900224",2,38,309,232,30,3,1628398,False,145,13,NULL,False,0,NULL,0,False,"Corner3",298,299,"1628398-201980-203076-203484-2544","200782-201145-201566-201935-203496",False,"false","-82","140","2544","true","4"
"0041900224",2,44,332,-122,209,3,1627936,True,45,12,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1627936-1628398-203076-203484-2544","200782-201145-201566-201935-203496",False,"true","-82","130","2544","true","14"
"0041900224",3,18,413,-234,-4,3,203484,False,493,18,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-201980-203076-203484-2544","200782-201566-201569-201935-203496",False,"false","31","110","2544","true","16"
"0041900224",1,1,7,174,182,3,202693,False,704,0,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201980-202693-203076-203484-2544","200782-201566-201569-201935-203496",False,"false","39","260","2544","true","11"
"0041900224",3,12,399,221,17,3,201980,False,558,19,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-201980-203076-203484-2544","200782-201566-201569-201935-203496",False,"false","71","150","2544","true","20"
"0041900224",4,9,545,-230,130,3,200765,True,578,14,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1627936-1628398-200765-202693-2544","201145-201566-201569-203085-203463",False,"true","110","150","2544","true","4"
"0041900225",1,5,14,226,7,3,201980,False,649,3,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201980-202693-203076-203484-2544","200782-201566-201569-201935-203496",False,"false","156","190","2544","true","11"
"0041900225",1,7,18,-235,-22,3,202693,True,613,1,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"201980-202693-203076-203484-2544","200782-201566-201569-201935-203496",False,"false","80","-20","2544","true","11"
"0041900225",3,2,335,81,240,3,202693,True,679,8,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"201980-202693-203076-203484-2544","200782-201566-201569-201935-203496",False,"false","-91","170","2544","true","1"
"0041900225",1,21,60,195,163,3,201980,False,409,10,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201980-202693-203076-203484-2544","200782-201145-201566-201569-201935",False,"false","86","-50","2544","true","9"
"0041900311",1,10,36,228,11,3,203484,True,543,2,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"201580-201980-203076-203484-2544","1627750-200794-203914-203924-203999",False,"false","75","140","2544","true","19"
"0041900311",2,43,346,188,178,3,203076,False,151,14,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1628398-202693-203076-203484-2544","1628420-1629008-203486-203914-203924",False,"false","69","150","2544","true","10"
"0041900311",3,19,456,-193,163,3,203076,True,367,11,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"201980-203076-203484-2544-2730","1627750-200794-203914-203924-203999",False,"false","-77","30","2544","true","5"
"0041900311",4,6,574,164,197,3,202693,True,621,22,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1627936-1628398-200765-202693-2544","1628408-1628420-1629008-203486-203924",False,"false","-130","100","2544","true","7"
"0041900311",3,13,439,232,27,3,201980,False,456,12,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201980-203076-203484-2544-2730","1627750-200794-203914-203924-203999",False,"false","3","-30","2544","true","4"
"0041900312",2,13,205,204,154,3,201980,False,532,4,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-201980-202693-2544","1627750-1628420-1628470-1629008-203486",False,"false","5","210","2544","true","14"
"0041900312",3,21,430,-63,247,3,203076,False,423,12,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","1627750-200794-203914-203924-203999",False,"false","123","190","2544","true","7"
"0041900312",3,3,386,163,195,3,201980,False,677,10,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","1627750-200794-203914-203924-203999",False,"false","-82","170","2544","true","19"
"0041900312",4,38,687,153,198,3,203484,False,56,1,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-201980-203076-203484-2544","1627750-1628408-200794-203924-203999",False,"false","-85","170","2544","true","17"
"0041900312",1,18,59,96,242,3,201980,False,441,0,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","1627750-200794-203914-203924-203999",False,"false","3","-30","2544","true","10"
"0041900312",3,25,443,231,-11,3,1628398,False,354,12,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1628398-201980-203076-203484-2544","1627750-1628470-200794-203914-203999",False,"false","18","270","2544","true","6"
"0041900312",2,43,317,167,195,3,1627936,False,130,10,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-203076-203484-2544-2730","1627750-200794-203914-203924-203999",False,"false","72","140","2544","true","20"
"0041900312",1,26,87,-120,246,3,203484,False,340,-5,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","1627750-1628470-200794-203914-203999",False,"false","110","80","2544","true","4"
"0041900312",1,8,33,231,10,3,201980,False,587,3,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201580-201980-203076-203484-2544","1627750-200794-203914-203924-203999",False,"true","53","110","2544","true","17"
"0041900313",1,21,56,235,27,3,203076,False,382,0,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201580-201980-203076-203484-2544","1627750-200794-203914-203924-203999",False,"true","-51","10","2544","true","3"
"0041900313",1,43,139,231,31,3,1628398,True,11,-3,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"1627936-1628398-200765-203076-2544","1628420-1628470-1629008-200794-203999",False,"false","82","100","2544","true","2"
"0041900313",2,16,197,-233,10,3,1627936,False,503,-14,NULL,False,0,NULL,0,False,"Corner3",194,195,"1627936-1628398-201980-202693-2544","1627750-1628420-1628470-1629008-203486",False,"false","-82","140","2544","true","5"
"0041900313",2,46,320,-228,1,3,203484,True,85,-16,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"1628398-203076-203484-2544-2730","1627750-1628470-200794-203914-203999",False,"false","82","90","2544","true","15"
"0041900313",2,50,327,-60,248,3,202693,True,28,-13,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1628398-202693-203076-203484-2544","1627750-1628470-200794-203914-203999",False,"false","-172","40","2544","true","15"
"0041900313",3,8,372,-192,179,3,203076,False,592,-6,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201980-203076-203484-2544-2730","1627750-200794-203914-203924-203999",False,"false","0","250","2544","true","15"
"0041900313",3,26,419,-232,-3,3,203076,False,318,-14,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201980-203076-203484-2544-2730","1627750-200794-203914-203924-203999",False,"true","-122","280","2544","true","7"
"0041900313",4,41,607,120,226,3,1628398,False,154,-4,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-200765-203076-2544","1627750-200794-203914-203924-203999",False,"false","-3","250","2544","true","18"
"0041900314",2,5,171,-125,215,3,1628398,False,635,9,NULL,False,0,NULL,0,False,"Arc3",167,169,"1627936-1628398-201580-202693-2544","1627750-1628420-1628470-1629008-203486",False,"true","123","40","2544","true","9"
"0041900314",2,9,178,122,226,3,1628398,False,573,10,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-201580-202693-2544","1627750-1628420-1628470-1629008-203486",False,"false","-90","20","2544","true","10"
"0041900313",4,51,636,228,37,3,1627936,False,30,-10,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-1628398-200765-203076-2544","1627750-1628470-200794-203914-203924",False,"false","34","270","2544","true","18"
"0041900314",2,17,209,168,192,3,1628398,True,436,7,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1627936-1628398-201580-202693-2544","1628420-1629008-203486-203924-203999",False,"false","6","280","2544","true","14"
"0041900314",3,9,338,222,94,3,201980,True,559,5,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"201980-203076-203484-2544-2730","1627750-1628470-203914-203924-203999",False,"false","85","270","2544","true","19"
"0041900314",1,22,60,232,10,3,201980,False,378,4,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201980-203076-203484-2544-2730","1627750-1628470-203914-203924-203999",False,"false","-44","-10","2544","true","18"
"0041900314",2,15,204,98,245,3,1628398,True,459,7,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1627936-1628398-201580-202693-2544","1628420-1629008-203486-203924-203999",False,"false","-73","310","2544","true","6"
"0041900315",1,13,37,173,180,3,203076,False,537,1,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201980-203076-203484-2544-2730","1627750-200794-203914-203924-203999",False,"false","-73","250","2544","true","12"
"0041900315",2,14,215,233,1,3,202693,True,497,3,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"1627936-1628398-202693-2544-2730","1627750-1628420-1629008-203486-203924",False,"false","-81","90","2544","true","13"
"0041900315",3,6,355,-228,20,3,201980,True,630,10,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"201980-203076-203484-2544-2730","1627750-200794-203914-203924-203999",False,"false","-115","250","2544","true","18"
"0041900315",3,48,501,95,241,3,203076,True,1,0,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1628398-200765-202693-203076-2544","1627750-1628420-1628470-203486-203924",False,"false",NULL,NULL,"2544","true","2"
"0041900315",4,17,570,-125,220,3,1627936,False,474,5,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-201980-203076-2544-2730","1627750-1628420-200794-203924-203999",False,"true","-18","130","2544","true","19"
"0041900315",4,33,632,-20,252,3,201980,True,260,4,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1627936-201980-203076-2544-2730","1627750-1628420-200794-203924-203999",False,"false","155","180","2544","true","10"
"0041900314",3,7,334,-51,265,3,203076,True,585,2,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"201980-203076-203484-2544-2730","1627750-1628470-203914-203924-203999",False,"false","109","140","2544","true","12"
"0041900314",3,41,436,-237,-13,3,203076,False,37,4,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-1628398-200765-203076-2544","1627750-1628420-1629008-203486-203924",False,"false","-90","60","2544","true","1"
"0041900315",1,47,159,-28,260,3,202693,False,75,0,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-200765-202693-2544","1628420-1628470-1629008-203486-203924",False,"true","125","-30","2544","true","14"
"0041900315",3,4,351,-228,1,3,201980,False,656,10,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201980-203076-203484-2544-2730","1627750-200794-203914-203924-203999",False,"false","-100","310","2544","true","11"
"0041900315",1,9,29,176,184,3,201980,False,589,-1,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201980-203076-203484-2544-2730","1627750-200794-203914-203924-203999",False,"false","62","270","2544","true","17"
"0041900315",2,26,264,221,5,3,202693,False,293,9,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-1628398-202693-2544-2730","1627750-1628408-200794-203486-203924",False,"false","70","120","2544","true","6"
"0041900315",3,20,394,-8,253,3,203484,False,393,13,NULL,False,0,NULL,0,False,"Arc3",392,393,"201980-203076-203484-2544-2730","1627750-200794-203914-203924-203999",False,"false","45","30","2544","true","13"
"0041900401",4,11,509,-163,193,3,202693,True,573,20,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1627936-1628398-201980-202693-2544","1629134-1629639-203482-203524-2738",False,"false","22","260","2544","true","4"
"0041900402",2,38,286,-202,163,3,203484,True,146,9,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1628398-200765-203076-203484-2544","1629130-1629639-202710-203109-203482",False,"false","96","30","2544","true","5"
"0041900402",3,16,384,-232,3,3,201980,False,422,16,NULL,False,0,NULL,0,False,"Corner3",382,383,"201980-203076-203484-2544-2730","1629130-1629639-202710-203482-2738",False,"false","2","210","2544","true","3"
"0041900402",3,40,478,-188,180,3,200765,True,37,9,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1627936-1628398-200765-203076-2544","1629130-1629639-203482-203524-2738",False,"false","4","150","2544","true","14"
"0041900403",4,39,629,105,235,3,202693,False,91,-7,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"200765-202693-203076-203484-2544","1629130-1629639-202710-203109-203482",False,"false","92","-30","2544","true","10"
"0041900401",2,2,154,-237,-14,3,1628398,True,683,1,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"1627936-1628398-200765-202693-2544","1629639-201609-202710-203524-2738",False,"false","-10","20","2544","true","3"
"0041900401",3,38,457,202,169,3,203076,False,94,26,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-200765-203076-2544","1629130-1629134-202710-203482-2738",False,"false","88","30","2544","true","5"
"0041900401",2,14,182,100,242,3,200765,False,516,2,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-200765-202693-2544","1628389-1629639-201609-202710-203524",False,"false","-122","20","2544","true","6"
"0041900401",3,10,352,-237,14,3,201980,False,546,20,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201980-203076-203484-2544-2730","1628389-1629130-1629639-202710-203109",False,"false","-1","210","2544","true","20"
"0041900401",3,40,463,-147,215,3,1628398,False,50,26,NULL,False,0,NULL,0,False,"Arc3",461,462,"1627936-1628398-200765-203076-2544","1629130-1629134-202710-203482-2738",False,"false","-3","110","2544","true","2"
"0041900401",4,13,513,225,6,3,201980,False,540,23,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-1628398-201980-202693-2544","1629134-1629639-203482-203524-2738",False,"true","79","190","2544","true","18"
"0041900402",1,5,14,-231,6,3,203484,False,640,2,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201980-203076-203484-2544-2730","1629130-1629639-202710-203086-203109",False,"false","0","190","2544","true","16"
"0041900402",2,6,183,-154,220,3,1628398,False,603,10,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-201980-202693-2544","1629130-1629134-203109-203482-2738",False,"true","133","230","2544","true","10"
"0041900402",2,12,206,109,233,3,202693,False,518,13,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-201980-202693-2544","1629134-1629639-202710-203109-203482",False,"true","-66","250","2544","true","17"
"0041900402",4,9,545,228,31,3,202693,True,581,9,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"1628398-201980-202693-2544-2747","1629134-1629639-202710-203482-2738",False,"false","143","210","2544","true","5"
"0041900403",1,35,107,-183,171,3,200765,False,234,-13,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-200765-202693-2544","1629134-1629639-203482-203524-2738",False,"false","-104","30","2544","true","4"
"0041900403",3,8,373,-202,163,3,203076,False,574,-9,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201980-203076-203484-2544-2730","1629130-1629639-202710-203086-203109",False,"false","59","190","2544","true","12"
"0041900401",1,7,19,-70,256,3,203484,False,596,-3,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201980-203076-203484-2544-2730","1628389-1629130-201609-202710-203109",False,"true","-194","170","2544","true","18"
"0041900401",2,20,204,127,225,3,201980,True,437,-2,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1627936-1628398-201980-202693-2544","1628389-1629130-1629639-202710-203109",False,"false","182","10","2544","true","12"
"0041900401",4,37,599,226,40,3,200765,False,157,15,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-200765-203076-203484-2544","1627884-1629134-1629639-203482-203524",False,"false","8","280","2544","true","2"
"0041900402",1,11,29,227,-4,3,201980,False,536,-2,NULL,False,0,NULL,0,False,"Corner3",26,27,"201980-203076-203484-2544-2730","1629130-1629639-202710-203086-203109",False,"false","-187","180","2544","true","6"
"0041900402",3,20,398,208,158,3,203484,False,352,16,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201980-203076-203484-2544-2730","1629134-1629639-202710-203482-2738",False,"false","173","240","2544","true","13"
"0041900403",2,52,330,192,172,3,2747,True,30,-5,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1627936-200765-203484-2544-2747","1629130-1629639-202710-203524-2738",False,"true","-110","240","2544","true","5"
"0041900401",1,5,15,-228,123,3,203076,True,619,-3,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"201980-203076-203484-2544-2730","1628389-1629130-201609-202710-203109",False,"false","104","120","2544","true","2"
"0041900401",3,8,344,230,17,3,203076,False,567,18,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201980-203076-203484-2544-2730","1628389-1629130-1629639-202710-203109",False,"false","52","80","2544","true","3"
"0041900402",1,43,131,-228,113,3,200765,False,74,6,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-200765-203076-2544","1629134-1629639-202710-203482-2738",False,"false","163","10","2544","true","7"
"0041900402",2,4,175,-170,205,3,1627936,True,645,7,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1627936-1628398-200765-202693-2544","1629130-1629134-203109-203482-2738",False,"true","132","230","2544","true","12"
"0041900403",2,6,176,20,250,3,202693,False,638,-2,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-200765-202693-2544","1629134-1629639-202710-203482-2738",False,"true","195","170","2544","true","6"
"0041900401",1,15,41,6,273,3,201980,False,471,-2,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201980-203076-203484-2544-2730","1628389-1629130-201609-202710-203109",False,"false","218","130","2544","true","15"
"0041900402",1,11,26,55,249,3,201980,False,546,-2,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201980-203076-203484-2544-2730","1629130-1629639-202710-203086-203109",False,"false","166","240","2544","true","18"
"0041900402",2,2,169,-212,137,3,202693,False,699,6,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-200765-202693-2544","1629130-1629134-203109-203482-2738",False,"false","2","260","2544","true","19"
"0041900403",1,51,161,235,11,3,1628398,True,0,-6,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"1627936-1628398-200765-202693-2544","1629134-1629639-202710-203482-2738",False,"true","-34","110","2544","true","1"
"0041900403",4,9,540,228,-1,3,202693,True,570,-3,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"1627936-200765-202693-203076-2544","1629130-1629639-202710-203109-203482",False,"false","-18","210","2544","true","13"
"0041900403",4,29,602,69,269,3,1628398,False,245,-6,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1628398-200765-203076-203484-2544","1629130-1629639-202710-203109-203482",False,"false","-53","270","2544","true","9"
"0041900403",4,7,531,226,6,3,202693,True,595,-6,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"1627936-1628398-200765-202693-2544","1629134-1629639-202710-203109-203482",False,"true","128","120","2544","true","7"
"0041900404",1,9,27,-228,0,3,203484,True,573,0,NULL,NULL,0,True,2544,False,"Corner3",24,26,"201980-203076-203484-2544-2730","1628389-1629130-1629639-202710-203109",False,"false","-99","80","2544","true","11"
"0041900404",1,17,46,-236,10,3,203484,True,440,-3,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"201980-203076-203484-2544-2730","1628389-1629130-1629639-202710-203109",False,"true","-133","220","2544","true","4"
"0041900404",1,21,57,-231,38,3,201980,True,382,-2,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"201980-203076-203484-2544-2730","1628389-1629130-1629639-202710-203109",False,"true","-32","290","2544","true","11"
"0041900404",2,18,212,236,43,3,201980,False,436,-5,NULL,False,0,NULL,0,False,"Corner3",204,206,"1627936-201980-202693-203076-2544","1629130-1629134-202710-203482-2738",False,"false","88","240","2544","true","10"
"0041900404",3,2,317,-114,244,3,202693,False,682,2,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201980-202693-203076-203484-2544","1628389-1629130-1629639-202710-203109",False,"false","124","260","2544","true","9"
"0041900404",3,6,327,-237,0,3,201980,False,613,-1,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201980-202693-203076-203484-2544","1628389-1629130-1629639-202710-203109",False,"true","-7","280","2544","true","11"
"0041900404",3,28,390,-231,74,3,203076,False,318,1,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1628398-200765-203076-203484-2544","1628389-1629130-1629134-202710-203109",False,"false","-56","230","2544","true","12"
"0041900404",3,34,412,232,13,3,1628398,True,212,1,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"1628398-200765-203076-203484-2544","1629130-1629134-202710-203482-2738",False,"false","90","150","2544","true","13"
"0041900404",3,36,415,-160,214,3,1628398,False,180,4,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1628398-200765-203076-203484-2544","1629130-1629134-202710-203482-2738",False,"false","7","270","2544","true","8"
"0041900404",4,1,478,230,22,3,1628398,False,699,5,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-1628398-200765-202693-2544","1629134-1629639-202710-203482-2738",False,"true","-3","50","2544","true","4"
"0041900404",4,13,517,-111,237,3,1627936,False,481,6,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-202693-203076-2544","1628389-1629130-1629639-202710-203109",False,"true","92","100","2544","true","4"
"0041900404",4,13,519,108,241,3,202693,False,470,6,NULL,False,0,NULL,0,False,"Arc3",517,518,"1627936-1628398-202693-203076-2544","1628389-1629130-1629639-202710-203109",False,"false","-176","250","2544","true","5"
"0041900404",4,17,530,125,223,3,203484,False,398,2,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-202693-203076-203484-2544","1628389-1629130-1629639-202710-203109",False,"false","-106","270","2544","true","8"
"0041900404",4,25,560,-157,220,3,203484,False,238,3,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"200765-202693-203076-203484-2544","1628389-1629130-1629639-202710-203109",False,"false","106","80","2544","true","1"
"0041900404",4,29,572,234,15,3,203484,True,178,2,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"200765-202693-203076-203484-2544","1628389-1629130-1629639-202710-203109",False,"false","88","140","2544","true","19"
"0041900405",4,19,523,-230,16,3,1627936,False,431,-4,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-201980-202693-203076-2544","1628389-1629134-1629639-202710-2738",False,"false","-80","220","2544","true","14"
"0041900405",4,35,576,-232,1,3,203484,False,179,-2,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-202693-203076-203484-2544","1628389-1629130-1629639-202710-203109",False,"false","-183","240","2544","true","18"
"0041900406",3,20,396,227,22,3,1627936,False,439,32,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-201980-203076-203484-2544","1628389-1629130-1629639-202710-203109",False,"false","72","100","2544","true","10"
"0041900405",1,21,65,146,221,3,203484,False,391,3,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201980-203076-203484-2544-2730","1628389-1629130-1629639-202710-203109",False,"true","-57","270","2544","true","6"
"0041900405",4,31,558,-73,239,3,201980,False,259,3,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201980-202693-203076-203484-2544","1628389-1629130-1629639-202710-203109",False,"false","146","250","2544","true","5"
"0041900406",1,29,77,-11,253,3,203484,False,298,0,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-200765-203076-203484-2544","1629130-1629639-202710-203109-2738",False,"false","-113","30","2544","true","7"
"0041900406",3,14,383,221,7,3,201980,False,515,32,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-201980-203076-203484-2544","1628389-1629130-1629639-202710-203109",False,"false","80","200","2544","true","14"
