gameid,period,possessionnumber,eventnum,x,y,value,playerid,made,time,margin,blocked,blockplayerid,assisted,assistplayerid,putback,shottype,oreboundedshoteventnum,oreboundedrebeventnum,lineupid,opplineupid,and1,offense_team_id,defense_team_id,possession_start_type,possession_start_time,closest_def_dist,shot_clock,touch_time,dribble_range,video_url,player,date,team,opponent,assist_player,block_player
0021900843,2,33,283,-227.0,10.0,3,1626167,False,210.0,-27,False,0,,0,False,Corner3,,,1626167-1627763-1628988-203200-203933,1627783-1627832-1628384-1629056-201586,False,1610612754,1610612761,OffAtRimMiss,229.0,4-6 Feet - Open,7-4 Late,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/283/5e821549-7bb9-48a2-3257-bcc43c5a922d_960x540.mp4,Myles Turner,2020-02-23,IND,TOR,,
0021900843,2,35,290,50.0,26.0,2,1628988,False,184.0,-28,False,0,,0,False,ShortMidRange,,,1626167-1627763-1628988-203200-203933,1627783-1627832-1628384-1629056-201586,False,1610612754,1610612761,OffFTMake,203.0,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/290/82aa79c1-7d23-8d3c-a52b-3c684ec3a6a8_960x540.mp4,Aaron Holiday,2020-02-23,IND,TOR,,
0021900843,2,37,294,40.0,29.0,2,1626167,False,161.0,-28,False,0,,0,False,ShortMidRange,,,1626167-1627763-1628988-203200-203933,1627783-1627832-1628384-1629056-201586,False,1610612754,1610612761,OffArc3Miss,175.0,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,1 Dribble,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/294/6990b8be-5d64-7396-2cc4-3960316e9cfb_960x540.mp4,Myles Turner,2020-02-23,IND,TOR,,
0021900843,2,37,296,-218.0,-1.0,3,203200,True,157.0,-28,,0,True,1627763,False,Corner3,294,295,1626167-1627763-1628988-203200-203933,1627783-1627832-1628384-1629056-201586,False,1610612754,1610612761,OffArc3Miss,175.0,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/296/7decd3e6-c721-41e5-e44c-d2670ca6e7cf_960x540.mp4,Justin Holiday,2020-02-23,IND,TOR,Malcolm Brogdon,
0021900843,2,41,304,-6.0,5.0,2,203933,False,123.0,-25,False,0,,0,False,AtRim,,,1626167-1627763-1628988-203200-203933,1627783-1627832-1628384-200768-201586,False,1610612754,1610612761,OffLiveBallTurnover,128.0,2-4 Feet - Tight,24-22,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/304/89fa34c9-9e6c-445d-95b8-3009bc1f43a0_960x540.mp4,T.J. Warren,2020-02-23,IND,TOR,,
0021900843,2,45,320,110.0,230.0,3,203200,False,70.0,-30,False,0,,0,False,Arc3,,,1626167-1627763-1628988-203200-203933,1626178-1627783-1627832-200768-201586,False,1610612754,1610612761,OffLongMidRangeMake,82.0,4-6 Feet - Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/320/3ed1b10a-b439-a81a-07a6-4016bfecbb5a_960x540.mp4,Justin Holiday,2020-02-23,IND,TOR,,
0021900843,2,49,333,-5.0,204.0,2,1627763,False,35.0,-30,False,0,,0,False,LongMidRange,,,1626167-1627763-1628988-203200-203933,1626178-1627783-1627832-200768-201586,False,1610612754,1610612761,OffArc3Miss,46.0,6+ Feet - Wide Open,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/333/982320db-fbb6-3935-f95b-ed7205d151b8_960x540.mp4,Malcolm Brogdon,2020-02-23,IND,TOR,,
0021900843,2,49,335,0.0,-6.0,2,1626167,True,33.0,-30,,0,False,0,True,AtRim,333,334,1626167-1627763-1628988-203200-203933,1626178-1627783-1627832-200768-201586,False,1610612754,1610612761,OffArc3Miss,46.0,2-4 Feet - Tight,24-22,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/335/fa6fdb47-0196-e034-1170-dbcdad71a14f_960x540.mp4,Myles Turner,2020-02-23,IND,TOR,,
0021900843,2,51,338,-11.0,17.0,2,1627763,False,8.0,-28,True,1627783,,0,False,AtRim,,,1626167-1627763-1628988-203200-203933,1626178-1627783-1627832-200768-201586,False,1610612754,1610612761,OffArc3Miss,29.0,2-4 Feet - Tight,7-4 Late,Touch 6+ Seconds,7+ Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/338/3cb244c1-083f-074c-16e4-ce34ec4181f9_960x540.mp4,Malcolm Brogdon,2020-02-23,IND,TOR,,Pascal Siakam
0021900843,2,53,343,203.0,206.0,3,203933,False,1.0,-31,False,0,,0,False,Arc3,,,1626167-1627763-1628988-203200-203933,1626178-1627783-1627832-200768-201586,False,1610612754,1610612761,OffArc3Make,3.0,4-6 Feet - Open,4-0 Very Late,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/343/5185dd6d-351d-fe67-110f-8d6677676bca_960x540.mp4,T.J. Warren,2020-02-23,IND,TOR,,
0021900843,3,1,351,-17.0,194.0,2,1627734,True,701.0,-31,,0,True,1627763,False,LongMidRange,,,1626167-1627734-1627763-1628988-203933,1627783-1627832-1628384-200768-201586,False,1610612754,1610612761,OffDeadball,720.0,4-6 Feet - Open,7-4 Late,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/351/aa5a8efe-d3bf-6dab-f576-9afdefad3b08_960x540.mp4,Domantas Sabonis,2020-02-23,IND,TOR,Malcolm Brogdon,
0021900843,3,3,355,3.0,127.0,2,1627763,True,674.0,-29,,0,True,1627734,False,ShortMidRange,,,1626167-1627734-1627763-1628988-203933,1627783-1627832-1628384-200768-201586,False,1610612754,1610612761,OffLongMidRangeMiss,680.0,0-2 Feet - Very Tight,18-15 Early,Touch 2-6 Seconds,2 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/355/7f22aa6a-38ca-56ec-60e3-278b635ea912_960x540.mp4,Malcolm Brogdon,2020-02-23,IND,TOR,Domantas Sabonis,
0021900843,3,5,360,48.0,197.0,2,1627734,False,640.0,-27,False,0,,0,False,LongMidRange,,,1626167-1627734-1627763-1628988-203933,1627783-1627832-1628384-200768-201586,False,1610612754,1610612761,OffDeadball,650.0,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/360/7238d1bd-0c55-4806-d5cc-1d2988930afd_960x540.mp4,Domantas Sabonis,2020-02-23,IND,TOR,,
0021900843,3,5,368,-38.0,55.0,2,1627763,True,621.0,-27,,0,False,0,True,ShortMidRange,366,367,1626167-1627734-1627763-1628988-203933,1627783-1627832-1628384-200768-201586,False,1610612754,1610612761,OffDeadball,650.0,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/368/963e7d19-1ba8-44dc-8bf5-6a387abc8894_960x540.mp4,Malcolm Brogdon,2020-02-23,IND,TOR,,
0021900843,3,5,366,70.0,199.0,2,1627763,False,626.0,-27,False,0,,0,False,LongMidRange,360,361,1626167-1627734-1627763-1628988-203933,1627783-1627832-1628384-200768-201586,False,1610612754,1610612761,OffDeadball,650.0,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/366/50268fc5-4590-43db-6346-12e47398ed76_960x540.mp4,Malcolm Brogdon,2020-02-23,IND,TOR,,
0021900843,3,7,371,144.0,228.0,3,1628988,True,597.0,-27,,0,True,203933,False,Arc3,,,1626167-1627734-1627763-1628988-203933,1627783-1627832-1628384-200768-201586,False,1610612754,1610612761,OffLongMidRangeMake,609.0,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/371/2b819d11-bc54-a79e-5546-211a538bcaed_960x540.mp4,Aaron Holiday,2020-02-23,IND,TOR,T.J. Warren,
0021900843,3,11,379,141.0,237.0,3,1626167,False,542.0,-26,False,0,,0,False,Arc3,,,1626167-1627734-1627763-1628988-203933,1627783-1627832-1628384-200768-201586,False,1610612754,1610612761,OffArc3Miss,559.0,4-6 Feet - Open,7-4 Late,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/379/4b11cc59-b5ca-5443-ba96-b293a8f52802_960x540.mp4,Myles Turner,2020-02-23,IND,TOR,,
0021900843,3,13,382,11.0,11.0,2,1627763,False,523.0,-28,False,0,,0,False,AtRim,,,1626167-1627734-1627763-1628988-203933,1627783-1627832-1628384-200768-201586,False,1610612754,1610612761,OffAtRimMake,534.0,0-2 Feet - Very Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/382/f8ec031b-3f42-f430-b3ae-ef3abc6ba4e1_960x540.mp4,Malcolm Brogdon,2020-02-23,IND,TOR,,
0021900843,3,21,401,-232.0,-4.0,3,203933,True,415.0,-33,,0,True,1628988,False,Corner3,,,1626167-1627734-1627763-1628988-203933,1627783-1627832-1628384-200768-201586,False,1610612754,1610612761,OffDeadball,430.0,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/401/6f070218-7909-1ee1-5244-b27e8744c3b1_960x540.mp4,T.J. Warren,2020-02-23,IND,TOR,Aaron Holiday,
0021900843,3,23,405,32.0,18.0,2,1626167,True,386.0,-30,,0,True,1627763,False,AtRim,,,1626167-1627734-1627763-1628988-203933,1627783-1627832-1628384-200768-201586,False,1610612754,1610612761,OffArc3Miss,399.0,0-2 Feet - Very Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/405/4a5047f0-b60d-0949-37f0-90efd04b4555_960x540.mp4,Myles Turner,2020-02-23,IND,TOR,Malcolm Brogdon,
0021900843,3,25,409,8.0,-1.0,2,1627763,False,371.0,-28,True,200768,,0,False,AtRim,,,1626167-1627734-1627763-1628988-203933,1627783-1627832-1628384-200768-201586,False,1610612754,1610612761,OffLiveBallTurnover,375.0,0-2 Feet - Very Tight,22-18 Very Early,Touch < 2 Seconds,1 Dribble,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/409/fe221ed4-9466-6c0b-7c00-02bd31dff5d5_960x540.mp4,Malcolm Brogdon,2020-02-23,IND,TOR,,Kyle Lowry
0021900843,3,25,412,0.0,-6.0,2,203933,True,371.0,-28,,0,False,0,True,AtRim,409,411,1626167-1627734-1627763-1628988-203933,1627783-1627832-1628384-200768-201586,False,1610612754,1610612761,OffLiveBallTurnover,375.0,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,1 Dribble,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/412/355e1447-80cb-cb01-d39e-a4f7b5e1d437_960x540.mp4,T.J. Warren,2020-02-23,IND,TOR,,
0021900843,3,27,419,-44.0,268.0,3,1626167,False,318.0,-26,False,0,,0,False,Arc3,,,1626167-1627734-1627763-1628988-203933,1627783-1627832-1628384-200768-201586,False,1610612754,1610612761,OffCorner3Miss,340.0,6+ Feet - Wide Open,4-0 Very Late,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/419/45c93d9f-8c4b-a33b-7a43-415fd089a621_960x540.mp4,Myles Turner,2020-02-23,IND,TOR,,
0021900843,3,29,433,-112.0,278.0,3,1627763,False,271.0,-28,False,0,,0,False,Arc3,423,424,1626167-1627763-203200-203933-203960,1627783-1627832-1628384-1629056-201586,False,1610612754,1610612761,OffShortMidRangeMake,298.0,6+ Feet - Wide Open,7-4 Late,Touch < 2 Seconds,1 Dribble,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/433/15bb79a6-7688-431d-697e-d4ba4615c6d2_960x540.mp4,Malcolm Brogdon,2020-02-23,IND,TOR,,
0021900843,3,29,423,-39.0,10.0,2,1627734,False,282.0,-28,False,0,,0,False,ShortMidRange,,,1626167-1627734-1627763-1628988-203933,1627783-1627832-1628384-200768-201586,False,1610612754,1610612761,OffShortMidRangeMake,298.0,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/423/de00f0a9-17aa-ee08-9cd9-ea247178e21d_960x540.mp4,Domantas Sabonis,2020-02-23,IND,TOR,,
0021900843,3,31,441,18.0,34.0,2,203960,False,245.0,-28,True,201586,,0,False,AtRim,,,1626167-1627763-203200-203933-203960,1627783-1627832-1628384-1629056-201586,False,1610612754,1610612761,OffLiveBallTurnover,256.0,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,1 Dribble,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/441/6a022058-99c9-f998-7d16-a91704eee9e9_960x540.mp4,JaKarr Sampson,2020-02-23,IND,TOR,,Serge Ibaka
0021900843,3,33,448,-54.0,48.0,2,203933,False,217.0,-28,True,1628384,,0,False,ShortMidRange,,,1626167-1627763-203200-203933-203960,1627783-1627832-1628384-1629056-201586,False,1610612754,1610612761,OffArc3Miss,230.0,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/448/75ecbb6a-2c5b-4a6c-8e03-9dd58eb2e312_960x540.mp4,T.J. Warren,2020-02-23,IND,TOR,,OG Anunoby
0021900843,3,35,458,192.0,190.0,3,203960,False,199.0,-31,False,0,,0,False,Arc3,,,1626167-1627763-203200-203933-203960,1627783-1628384-1628449-1629056-200768,False,1610612754,1610612761,OffTimeout,213.0,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/458/c12d2cac-b14c-4a1a-7919-549c009dc6a4_960x540.mp4,JaKarr Sampson,2020-02-23,IND,TOR,,
0021900843,3,37,465,-27.0,29.0,2,1626167,True,167.0,-31,,0,False,0,False,ShortMidRange,,,1626167-1627763-203200-203933-203960,1627783-1628384-1628449-1629056-200768,True,1610612754,1610612761,OffDeadball,182.0,0-2 Feet - Very Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/465/2cffd13d-1a18-97c4-a0da-04519ea18c9d_960x540.mp4,Myles Turner,2020-02-23,IND,TOR,,
0021900843,3,41,480,-165.0,236.0,3,203933,False,92.0,-28,False,0,,0,False,Arc3,477,479,1626167-1627763-203200-203933-203960,1626178-1627783-1628449-1629056-200768,False,1610612754,1610612761,OffLiveBallTurnover,111.0,6+ Feet - Wide Open,7-4 Late,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/480/e67989a3-9296-5eb0-a961-d388ed3188a0_960x540.mp4,T.J. Warren,2020-02-23,IND,TOR,,
0021900843,3,41,477,-14.0,11.0,2,1627763,False,107.0,-28,True,1629056,,0,False,AtRim,,,1626167-1627763-203200-203933-203960,1626178-1627783-1628449-1629056-200768,False,1610612754,1610612761,OffLiveBallTurnover,111.0,0-2 Feet - Very Tight,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/477/795fb0bc-0d4e-bf34-0c52-822a2c0c834b_960x540.mp4,Malcolm Brogdon,2020-02-23,IND,TOR,,Terence Davis
0021900843,3,43,484,92.0,12.0,2,203933,True,47.0,-30,,0,True,203200,False,ShortMidRange,,,1626167-1627763-203200-203933-203960,1626178-1627783-1628449-1629056-200768,False,1610612754,1610612761,OffAtRimMake,72.0,4-6 Feet - Open,4-0 Very Late,Touch < 2 Seconds,1 Dribble,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/484/2607cf74-1ff6-34bf-72b5-f0a0da3b0f6f_960x540.mp4,T.J. Warren,2020-02-23,IND,TOR,Justin Holiday,
0021900843,3,45,487,-61.0,268.0,3,1626167,False,8.0,-30,False,0,,0,False,Arc3,,,1626167-1627763-203200-203933-203960,1626178-1627783-1628449-1629056-200768,False,1610612754,1610612761,OffAtRimMake,31.0,4-6 Feet - Open,4-0 Very Late,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/487/f7f58c79-306d-221d-bff8-ee69b82ab0bf_960x540.mp4,Myles Turner,2020-02-23,IND,TOR,,
0021900843,3,47,493,11.0,22.0,2,1627763,True,0.0,-32,,0,False,0,False,AtRim,,,1626167-1627763-203200-203933-203960,1626178-1627783-1628449-1629056-200768,True,1610612754,1610612761,OffFTMake,5.0,2-4 Feet - Tight,4-0 Very Late,Touch 2-6 Seconds,7+ Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/493/c89df1b6-a304-e411-8a01-0d3a6ee2f860_960x540.mp4,Malcolm Brogdon,2020-02-23,IND,TOR,,
0021900843,4,4,518,-35.0,13.0,2,1627734,True,664.0,-32,,0,True,203926,False,AtRim,,,1627734-1628988-203200-203926-203960,1626178-1628449-1629056-1629744-200768,False,1610612754,1610612761,OffAtRimMake,684.0,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/518/e207cb92-985e-e93c-6618-2693b786faa9_960x540.mp4,Domantas Sabonis,2020-02-23,IND,TOR,Doug McDermott,
0021900843,4,6,525,-19.0,7.0,2,1627734,False,639.0,-32,False,0,,0,False,AtRim,,,1627734-1628988-203200-203926-203960,1626178-1628449-1629056-1629744-200768,False,1610612754,1610612761,OffFTMake,651.0,0-2 Feet - Very Tight,18-15 Early,Touch < 2 Seconds,1 Dribble,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/525/17ab4611-ca7c-00be-b265-273f74585ff2_960x540.mp4,Domantas Sabonis,2020-02-23,IND,TOR,,
0021900843,4,8,533,-174.0,209.0,3,203926,False,613.0,-35,False,0,,0,False,Arc3,,,1627734-1628988-203200-203926-203960,1626178-1628449-1629056-1629744-200768,False,1610612754,1610612761,OffArc3Make,626.0,4-6 Feet - Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/533/5ccbb9eb-6b9d-f9b3-6a31-4a3379801f73_960x540.mp4,Doug McDermott,2020-02-23,IND,TOR,,
0021900843,4,10,537,-24.0,274.0,3,203200,True,585.0,-38,,0,True,1628988,False,Arc3,,,1627734-1628988-203200-203926-203960,1626178-1628449-1629056-1629744-200768,False,1610612754,1610612761,OffArc3Make,604.0,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/537/2983b5e2-6fd3-b710-34cb-7ccc08f06a49_960x540.mp4,Justin Holiday,2020-02-23,IND,TOR,Aaron Holiday,
0021900843,4,12,546,134.0,231.0,3,1629048,False,551.0,-38,False,0,,0,False,Arc3,,,1627734-1628988-1629048-203200-203926,1626169-1626178-1628449-1629056-1629744,False,1610612754,1610612761,OffTimeout,570.0,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/546/1225d9d2-c776-42f4-c763-0987f32c3e23_960x540.mp4,Goga Bitadze,2020-02-23,IND,TOR,,
0021900843,4,14,552,143.0,113.0,2,203200,False,529.0,-38,False,0,,0,False,LongMidRange,550,551,1627734-1628988-1629048-203200-203926,1626169-1626178-1628449-1629056-1629744,False,1610612754,1610612761,OffArc3Miss,541.0,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,1 Dribble,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/552/1298024a-b755-7fd3-8fea-b724cfb42898_960x540.mp4,Justin Holiday,2020-02-23,IND,TOR,,
0021900843,4,14,550,-232.0,20.0,3,203926,False,536.0,-38,False,0,,0,False,Corner3,,,1627734-1628988-1629048-203200-203926,1626169-1626178-1628449-1629056-1629744,False,1610612754,1610612761,OffArc3Miss,541.0,4-6 Feet - Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/550/5a32ad57-dda9-5ae1-5311-f642c0043574_960x540.mp4,Doug McDermott,2020-02-23,IND,TOR,,
0021900843,4,14,556,-96.0,238.0,3,203926,False,520.0,-38,False,0,,0,False,Arc3,552,553,1627734-1628988-1629048-203200-203926,1626169-1626178-1628449-1629056-1629744,False,1610612754,1610612761,OffArc3Miss,541.0,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/556/d6d72ee2-4cb3-7863-4363-50dbce29d978_960x540.mp4,Doug McDermott,2020-02-23,IND,TOR,,
0021900843,4,16,563,0.0,-6.0,2,1627734,False,483.0,-40,True,1628449,,0,True,AtRim,561,562,1627734-1628988-1629048-203200-203926,1626169-1626178-1628449-1629056-1629744,False,1610612754,1610612761,OffAtRimMake,499.0,2-4 Feet - Tight,24-22,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/563/18866962-4564-900c-46ea-0093721d36f3_960x540.mp4,Domantas Sabonis,2020-02-23,IND,TOR,,Chris Boucher
0021900843,4,16,561,-2.0,13.0,2,1627734,False,488.0,-40,False,0,,0,False,AtRim,,,1627734-1628988-1629048-203200-203926,1626169-1626178-1628449-1629056-1629744,False,1610612754,1610612761,OffAtRimMake,499.0,4-6 Feet - Open,18-15 Early,Touch 2-6 Seconds,2 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/561/2d8d3a48-f9bc-b102-579b-e97389ea1c7f_960x540.mp4,Domantas Sabonis,2020-02-23,IND,TOR,,
0021900843,4,18,568,-8.0,1.0,2,1627734,True,471.0,-40,,0,True,1628988,False,AtRim,,,1627734-1628988-1629048-203200-203926,1626169-1626178-1628449-1629056-1629744,True,1610612754,1610612761,OffArc3Miss,476.0,2-4 Feet - Tight,18-15 Early,Touch < 2 Seconds,1 Dribble,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/568/b9ec41e5-fdc9-b67a-434e-addd18757186_960x540.mp4,Domantas Sabonis,2020-02-23,IND,TOR,Aaron Holiday,
0021900843,4,20,575,-11.0,0.0,2,1627734,True,450.0,-37,,0,True,1628988,False,AtRim,,,1627734-1628988-1629048-203200-203926,1626169-1626178-1628449-1629056-1629744,False,1610612754,1610612761,OffArc3Miss,457.0,2-4 Feet - Tight,22-18 Very Early,Touch < 2 Seconds,1 Dribble,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/575/a1cbcbf1-2b96-846e-eceb-c1ba40961b43_960x540.mp4,Domantas Sabonis,2020-02-23,IND,TOR,Aaron Holiday,
0021900843,4,22,581,-16.0,4.0,2,1627734,False,421.0,-35,True,1628449,,0,False,AtRim,,,1627734-1628988-1629048-203200-203926,1626169-1626178-1628449-1629056-1629744,False,1610612754,1610612761,OffAtRimMiss,432.0,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/581/ce5252de-a6db-21d2-2c7c-23289ecc06e9_960x540.mp4,Domantas Sabonis,2020-02-23,IND,TOR,,Chris Boucher
0021900843,4,24,588,37.0,52.0,2,203926,True,402.0,-37,,0,True,1629048,False,ShortMidRange,,,1627734-1628988-1629048-203200-203926,1626169-1626178-1628449-1629056-1629744,False,1610612754,1610612761,OffFTMake,418.0,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/588/37da865e-a78f-fbf9-75fd-d570db974211_960x540.mp4,Doug McDermott,2020-02-23,IND,TOR,Goga Bitadze,
0021900843,4,28,597,-25.0,48.0,2,1627734,False,352.0,-35,True,1628449,,0,False,ShortMidRange,,,1627734-1628988-1629048-203200-203926,1626169-1626178-1628449-1629056-1629744,False,1610612754,1610612761,OffAtRimMake,365.0,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/597/6897941d-fc1d-3321-34cd-62a1f8003a37_960x540.mp4,Domantas Sabonis,2020-02-23,IND,TOR,,Chris Boucher
0021900843,4,30,608,-1.0,4.0,2,1629048,True,316.0,-37,,0,True,1628988,False,AtRim,,,1628388-1628988-1629048-203200-203926,1626169-1626259-1628449-1629052-1629744,False,1610612754,1610612761,OffTimeout,329.0,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/608/f70766a8-5ece-b0d9-2ca8-3b3874f9c796_960x540.mp4,Goga Bitadze,2020-02-23,IND,TOR,Aaron Holiday,
0021900843,4,32,612,228.0,99.0,3,203200,False,292.0,-38,False,0,,0,False,Arc3,,,1628388-1628988-1629048-203200-203926,1626169-1626259-1628449-1629052-1629744,False,1610612754,1610612761,OffCorner3Make,303.0,2-4 Feet - Tight,18-15 Early,Touch 2-6 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/612/977436c5-ff84-7a21-6a5d-c42d8b1938ee_960x540.mp4,Justin Holiday,2020-02-23,IND,TOR,,
0021900843,4,36,621,-39.0,62.0,2,1628388,False,237.0,-43,False,0,,0,False,ShortMidRange,,,1628388-1628988-1628993-1629048-203926,1626169-1626259-1628449-1629052-1629744,False,1610612754,1610612761,OffArc3Make,254.0,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/621/8a0da075-eb4b-b256-b3f4-851da047c00c_960x540.mp4,TJ Leaf,2020-02-23,IND,TOR,,
0021900843,4,40,639,-20.0,16.0,2,1628993,False,175.0,-42,True,1628778,,0,False,AtRim,,,1628388-1628988-1628993-1629048-203926,1626169-1626259-1628778-1629052-1629744,False,1610612754,1610612761,OffArc3Miss,193.0,2-4 Feet - Tight,7-4 Late,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/639/58a8fad7-e12c-7f31-4f39-7453363e857d_960x540.mp4,Alize Johnson,2020-02-23,IND,TOR,,Paul Watson
0021900843,4,42,644,10.0,11.0,2,1628988,True,151.0,-45,,0,True,203926,False,AtRim,,,1628388-1628988-1628993-1629048-203926,1626169-1626259-1628778-1629052-1629744,False,1610612754,1610612761,OffCorner3Make,169.0,0-2 Feet - Very Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/644/bd9d507a-795c-877a-c5d0-7abc5612aaa1_960x540.mp4,Aaron Holiday,2020-02-23,IND,TOR,Doug McDermott,
0021900843,4,44,651,11.0,11.0,2,1628988,True,126.0,-46,,0,False,0,False,AtRim,,,1628388-1628988-1628993-1629048-203926,1626169-1626259-1628778-1629052-1629744,False,1610612754,1610612761,OffCorner3Make,137.0,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,https://videos.nba.com/nba/pbp/media/2020/02/23/0021900843/651/5dce2afc-88fa-a4b0-fd40-699a422875fd_960x540.mp4,Aaron Holiday,2020-02-23,IND,TOR,,
